0.6904761904761905,1,0.4811320754716981,0.24429223744292236,1,0,0.5794392523364486,1
0.07142857142857142,1,0.33962264150943394,0.2831050228310502,0,1,0.925233644859813,1
0.16666666666666666,0,0.33962264150943394,0.1780821917808219,0,0,0.7850467289719626,1
0.5238095238095237,1,0.24528301886792453,0.2511415525114155,0,1,0.8411214953271028,1
0.5476190476190476,1,0.43396226415094336,0.1506849315068493,0,1,0.5607476635514018,1
0.5238095238095237,0,0.43396226415094336,0.3835616438356164,0,0,0.6074766355140186,1
0.23809523809523808,1,0.24528301886792453,0.31278538812785384,0,1,0.794392523364486,1
0.47619047619047616,1,0.43396226415094336,0.25799086757990863,0,1,0.6728971962616822,1
0.3333333333333333,0,0.33962264150943394,0.34018264840182644,0,1,0.47663551401869153,1
0.7142857142857142,1,0.1509433962264151,0.19406392694063926,0,0,0.5233644859813084,1
0.5714285714285714,0,0.5283018867924528,0.35844748858447484,1,0,0.6915887850467289,1
0.38095238095238093,0,0.24528301886792453,0.21232876712328766,0,1,0.6542056074766355,1
0.5714285714285714,0,0.24528301886792453,0.4885844748858447,0,1,0.7850467289719626,1
0.7619047619047619,0,0.5283018867924528,0.228310502283105,0,1,0.24299065420560745,1
0.21428571428571427,1,0.5283018867924528,0.27625570776255703,0,1,0.7757009345794392,1
0.8333333333333333,0,0.43396226415094336,0.25799086757990863,0,1,0.5887850467289719,1
0.5952380952380952,1,0.38679245283018865,0.2465753424657534,0,1,0.6822429906542056,1
0.19047619047619047,1,0.43396226415094336,0.228310502283105,0,1,0.8411214953271028,1
0.6428571428571428,1,0.5283018867924528,0.26712328767123283,1,1,0.4579439252336448,1
0.14285714285714285,1,0.43396226415094336,0.16666666666666666,0,1,0.8411214953271028,1
0.8809523809523809,0,0.6226415094339622,0.4018264840182648,0,1,0.6915887850467289,1
0.5952380952380952,1,0.5283018867924528,0.1963470319634703,1,1,0.6448598130841121,1
0.40476190476190477,1,0.1509433962264151,0.11187214611872145,0,1,0.32710280373831774,1
0.45238095238095233,1,0.33962264150943394,0.16210045662100456,1,0,0.5981308411214953,1
0.16666666666666666,0,0.10377358490566037,0.1643835616438356,0,1,0.7476635514018691,1
0.738095238095238,1,0.24528301886792453,0.11643835616438356,0,1,0.4859813084112149,1
0.23809523809523808,1,0.33962264150943394,0.21232876712328766,0,0,0.9345794392523363,1
0.47619047619047616,1,0.29245283018867924,0.3356164383561644,0,0,0.5981308411214953,1
0.40476190476190477,1,0.29245283018867924,0.19863013698630136,0,0,0.34579439252336447,1
0.2857142857142857,0,0.4528301886792453,0.11643835616438356,0,0,0.6728971962616822,1
0.738095238095238,0,0.5754716981132075,0.3264840182648402,0,1,0.5607476635514018,1
0.738095238095238,0,0.6226415094339622,0.5342465753424657,0,0,0.5887850467289719,1
0.40476190476190477,0,0.43396226415094336,0.4155251141552511,0,0,0.5046728971962616,1
0.19047619047619047,0,0.07547169811320754,0.317351598173516,0,0,0.3177570093457944,1
0.7857142857142857,0,0.1981132075471698,1.0,0,0,0.6728971962616822,1
0.8095238095238095,1,0.22641509433962265,0.3447488584474886,0,1,0.5887850467289719,1
0.2857142857142857,1,0.0660377358490566,0.16210045662100456,1,1,0.6355140186915887,1
0.47619047619047616,0,0.1509433962264151,0.2009132420091324,0,1,0.6542056074766355,1
0.5714285714285714,0,0.05660377358490566,0.2785388127853881,0,0,0.3177570093457944,1
0.3333333333333333,1,0.2830188679245283,0.29452054794520544,1,1,0.8130841121495327,1
0.42857142857142855,1,0.4150943396226415,0.22146118721461186,0,1,0.7570093457943925,1
0.47619047619047616,0,0.3584905660377358,0.3698630136986301,1,0,0.6635514018691588,1
0.26190476190476186,0,0.16981132075471697,0.0776255707762557,0,1,0.46728971962616817,1
0.45238095238095233,1,0.4528301886792453,0.228310502283105,0,0,0.21495327102803738,1
0.6666666666666666,0,0.43396226415094336,0.6118721461187214,0,0,0.6448598130841121,1
0.42857142857142855,1,0.1320754716981132,0.24429223744292236,1,1,0.5514018691588785,1
0.21428571428571427,1,0.33962264150943394,0.43150684931506844,0,1,0.6915887850467289,1
0.19047619047619047,1,0.5094339622641509,0.2694063926940639,0,0,0.8411214953271028,1
0.5952380952380952,1,0.7924528301886792,0.3287671232876712,0,0,0.5327102803738317,1
0.6904761904761905,0,0.43396226415094336,0.15753424657534246,0,1,0.8504672897196262,1
0.19047619047619047,1,0.24528301886792453,0.2602739726027397,1,1,0.9906542056074765,1
0.8095238095238095,0,0.24528301886792453,0.19406392694063926,0,0,0.2523364485981308,1
0.8333333333333333,1,0.6226415094339622,0.2465753424657534,1,0,0.40186915887850466,1
0.26190476190476186,0,0.4150943396226415,0.2511415525114155,0,0,0.5981308411214953,1
0.38095238095238093,0,0.24528301886792453,0.2694063926940639,0,1,0.6915887850467289,1
0.38095238095238093,0,0.1509433962264151,0.2922374429223744,0,0,0.6635514018691588,1
0.7142857142857142,0,0.8113207547169811,0.454337899543379,0,1,0.616822429906542,1
0.7142857142857142,0,0.43396226415094336,0.4269406392694064,0,1,0.4205607476635514,1
0.21428571428571427,1,0.1509433962264151,0.19406392694063926,0,1,0.6822429906542056,1
0.5,1,0.33962264150943394,0.3105022831050228,0,1,0.6261682242990654,1
0.07142857142857142,0,0.24528301886792453,0.20319634703196346,0,1,0.7663551401869159,1
0.16666666666666666,1,0.33962264150943394,0.2009132420091324,0,0,0.7476635514018691,1
0.5238095238095237,1,0.24528301886792453,0.15296803652968036,0,0,0.6915887850467289,1
0.2857142857142857,0,0.10377358490566037,0.1780821917808219,0,1,0.7850467289719626,1
0.7142857142857142,0,0.33962264150943394,0.40410958904109584,0,1,0.3177570093457944,1
0.5952380952380952,1,0.4150943396226415,0.33105022831050224,0,0,0.8785046728971962,1
0.16666666666666666,0,0.16981132075471697,0.3242009132420091,0,0,0.7850467289719626,1
0.47619047619047616,0,0.1320754716981132,0.32191780821917804,0,0,0.7383177570093458,1
0.0,0,0.22641509433962265,0.1917808219178082,0,1,0.9719626168224298,1
0.30952380952380953,1,0.16981132075471697,0.1780821917808219,0,1,0.514018691588785,1
0.7857142857142857,0,0.5471698113207547,0.3447488584474886,0,1,0.7850467289719626,1
0.42857142857142855,0,0.3962264150943396,0.1598173515981735,0,0,0.7570093457943925,1
0.9523809523809523,0,0.24528301886792453,0.3264840182648402,0,0,0.308411214953271,1
0.47619047619047616,0,0.6226415094339622,0.17123287671232876,0,1,0.7009345794392523,1
0.3571428571428571,0,0.3773584905660377,0.33105022831050224,0,1,0.6915887850467289,1
0.19047619047619047,1,0.24528301886792453,0.38584474885844744,0,1,0.6915887850467289,1
0.16666666666666666,1,0.1509433962264151,0.24885844748858446,0,1,0.6074766355140186,1
0.16666666666666666,0,0.3018867924528302,0.410958904109589,0,1,0.7009345794392523,1
0.3571428571428571,0,0.33962264150943394,0.3264840182648402,0,1,0.7009345794392523,1
