7.5,49.5,4.5,1,5.0,134.0,9.0,20.0,238.0,20.0,0,1,10.0,174.0,8.0,1
8.5,43.5,8.5,1,8.0,130.0,8.0,15.5,207.5,15.5,0,1,2.5,171.5,2.5,1
9.5,43.5,9.5,1,9.0,130.0,12.0,20.5,207.5,20.5,0,1,4.5,171.5,4.5,1
12.5,43.5,13.5,1,12.0,130.0,9.0,20.5,207.5,16.5,0,1,6.5,171.5,5.5,1
5.5,46.5,5.5,1,9.0,129.0,9.0,33.0,190.0,33.0,0,1,6.5,175.5,6.5,1
7.5,46.5,9.5,1,11.0,129.0,12.0,35.0,190.0,38.0,0,1,8.5,175.5,7.5,1
7.5,46.5,7.5,1,10.0,129.0,10.0,35.0,190.0,34.0,0,1,7.5,175.5,8.5,1
7.0,45.0,7.0,1,0.0,138.0,0.0,24.0,199.0,24.0,0,1,2.0,171.0,2.0,1
11.0,45.0,10.0,1,3.0,138.0,3.0,28.0,199.0,25.0,0,1,7.0,171.0,7.0,1
10.0,45.0,12.0,1,5.0,138.0,2.0,29.0,199.0,25.0,0,1,7.0,171.0,3.0,1
7.0,45.0,7.0,1,0.0,138.0,0.0,24.0,199.0,24.0,0,1,2.0,171.0,2.0,1
12.0,45.0,9.0,1,1.0,138.0,3.0,26.0,199.0,27.0,0,1,7.0,171.0,6.0,1
8.0,45.0,10.0,1,2.0,138.0,3.0,26.0,199.0,26.0,0,1,4.0,171.0,6.0,1
9.0,54.0,9.0,0,14.0,126.0,14.0,17.5,177.5,17.5,0,1,20.5,158.5,20.5,1
11.0,54.0,10.0,0,17.0,126.0,19.0,18.5,177.5,20.5,0,1,23.5,158.5,22.5,1
2.5,47.5,2.5,0,4.0,116.0,4.0,42.0,202.0,42.0,0,1,12.0,150.0,12.0,1
6.5,47.5,5.5,0,6.0,116.0,8.0,45.0,202.0,47.0,0,1,16.0,150.0,17.0,1
6.5,47.5,5.5,0,8.0,116.0,6.0,47.0,202.0,46.0,0,1,17.0,150.0,16.0,1
4.0,41.0,4.0,0,4.0,116.0,4.0,27.5,187.5,27.5,0,1,16.0,154.0,16.0,1
