3.0,60.0,7.0,1,15.0,133.0,17.0,26.5,242.5,29.5,0,1,8.0,102.0,7.0,0
3.0,55.0,3.0,1,9.0,137.0,9.0,18.5,236.5,18.5,0,1,28.0,133.0,28.0,0
5.0,55.0,6.0,1,13.0,137.0,10.0,23.5,236.5,20.5,0,1,29.0,133.0,30.0,0
1.5,59.5,1.5,1,6.0,140.0,6.0,8.0,226.0,8.0,0,1,20.0,125.0,20.0,0
8.0,50.0,8.0,1,5.0,141.0,5.0,48.5,266.5,48.5,0,1,10.0,115.0,10.0,0
9.0,50.0,10.0,1,7.0,141.0,9.0,52.5,266.5,51.5,0,1,12.0,115.0,14.0,0
13.0,50.0,13.0,1,10.0,141.0,8.0,52.5,266.5,50.5,0,1,14.0,115.0,14.0,0
2.0,56.0,2.0,1,13.0,133.0,13.0,15.0,203.0,15.0,0,1,4.0,109.0,4.0,0
6.0,56.0,5.0,1,17.0,133.0,14.0,20.0,203.0,16.0,0,1,6.0,109.0,6.0,0
4.0,56.0,4.0,1,15.0,133.0,18.0,20.0,203.0,18.0,0,1,9.0,109.0,5.0,0
2.0,56.0,2.0,1,18.0,128.0,18.0,10.5,228.5,10.5,0,1,10.5,115.5,10.5,0
7.0,56.0,4.0,1,21.0,128.0,21.0,12.5,228.5,11.5,0,1,14.5,115.5,15.5,0
3.0,56.0,4.0,1,22.0,128.0,19.0,13.5,228.5,14.5,0,1,15.5,115.5,11.5,0
0.5,57.5,0.5,1,3.0,149.0,3.0,28.0,246.0,28.0,0,1,8.5,96.5,8.5,0
4.5,57.5,2.5,1,5.0,149.0,5.0,29.0,246.0,30.0,0,1,13.5,96.5,12.5,0
5.5,57.5,4.5,1,4.0,149.0,6.0,33.0,246.0,30.0,0,1,12.5,96.5,11.5,0
2.5,55.5,2.5,1,11.5,134.5,11.5,32.0,250.0,32.0,0,1,5.0,100.0,5.0,0
7.5,55.5,6.5,1,14.5,134.5,14.5,33.0,250.0,36.0,0,1,6.0,100.0,8.0,0
5.5,55.5,3.5,1,13.5,134.5,13.5,35.0,250.0,35.0,0,1,9.0,100.0,6.0,0
3.0,55.0,3.0,1,10.5,135.5,10.5,3.0,215.0,3.0,0,1,31.5,136.5,31.5,0
5.5,51.5,5.5,1,8.0,132.0,8.0,25.0,286.0,25.0,0,1,10.5,130.5,10.5,0
8.5,51.5,9.5,1,10.0,132.0,10.0,28.0,286.0,30.0,0,1,15.5,130.5,12.5,0
6.5,51.5,7.5,1,10.0,132.0,11.0,28.0,286.0,28.0,0,1,14.5,130.5,11.5,0
4.0,57.0,2.0,1,8.0,117.0,9.0,42.0,298.0,39.0,0,1,5.0,142.0,2.0,0
1.0,57.0,2.0,1,8.0,117.0,12.0,42.0,298.0,40.0,0,1,6.0,142.0,2.0,0
0.5,57.5,0.5,1,5.0,119.0,5.0,28.5,289.5,28.5,0,1,0.5,140.5,0.5,0
1.5,57.5,1.5,1,8.0,119.0,9.0,33.5,289.5,33.5,0,1,5.5,140.5,2.5,0
2.5,57.5,4.5,1,7.0,119.0,7.0,33.5,289.5,30.5,0,1,2.5,140.5,2.5,0
6.5,50.5,6.5,1,2.0,122.0,2.0,46.0,215.0,46.0,0,1,1.5,142.5,1.5,0
6.0,51.0,6.0,1,7.0,117.0,7.0,1.5,262.5,1.5,0,1,4.5,136.5,4.5,0
8.0,51.0,10.0,1,11.0,117.0,11.0,5.5,262.5,2.5,0,1,8.5,136.5,9.5,0
8.0,51.0,9.0,1,9.0,117.0,9.0,2.5,262.5,5.5,0,1,7.5,136.5,6.5,0
1.0,56.0,1.0,1,4.0,128.0,4.0,46.0,307.0,46.0,0,1,4.5,136.5,4.5,0
3.0,56.0,3.0,1,9.0,128.0,5.0,50.0,307.0,49.0,0,1,9.5,136.5,6.5,0
4.0,56.0,5.0,1,7.0,128.0,5.0,50.0,307.0,47.0,0,1,9.5,136.5,9.5,0
2.5,59.5,2.5,1,2.0,122.0,2.0,3.0,264.0,3.0,0,1,21.0,120.0,21.0,0
4.5,59.5,5.5,1,4.0,122.0,4.0,4.0,264.0,6.0,0,1,22.0,120.0,23.0,0
3.5,59.5,3.5,1,5.0,122.0,4.0,6.0,264.0,7.0,0,1,22.0,120.0,23.0,0
2.5,54.5,2.5,1,2.0,126.0,2.0,3.0,258.0,3.0,0,1,10.0,151.0,10.0,0
2.0,59.0,2.0,1,5.0,129.0,5.0,13.5,247.5,13.5,0,1,2.0,143.0,2.0,0
