8.5,52.5,12.5,1,5.0,141.0,4.0,10.0,301.0,10.0,0,0,12.5,158.5,14.5,0
11.5,52.5,12.5,1,3.0,141.0,3.0,13.0,301.0,9.0,0,0,15.5,158.5,15.5,0
1.0,59.0,1.0,1,6.0,134.0,6.0,17.0,276.0,17.0,0,0,20.0,150.0,20.0,0
4.0,59.0,3.0,1,7.0,134.0,11.0,19.0,276.0,19.0,0,0,22.0,150.0,23.0,0
2.0,59.0,2.0,1,8.0,134.0,11.0,21.0,276.0,21.0,0,0,22.0,150.0,23.0,0
5.0,55.0,5.0,1,2.0,142.0,2.0,46.5,246.5,46.5,0,0,22.0,148.0,22.0,0
10.0,55.0,10.0,1,7.0,142.0,3.0,47.5,246.5,51.5,0,0,26.0,148.0,27.0,0
3.0,63.0,3.0,1,14.0,126.0,14.0,40.5,252.5,40.5,0,0,19.0,151.0,19.0,0
7.0,63.0,6.0,1,18.0,126.0,15.0,42.5,252.5,42.5,0,0,23.0,151.0,24.0,0
3.0,57.0,3.0,1,9.0,131.0,9.0,3.5,289.5,3.5,0,0,27.0,143.0,27.0,0
6.0,57.0,6.0,1,14.0,131.0,12.0,6.5,289.5,7.5,0,0,29.0,143.0,31.0,0
6.0,57.0,4.0,1,10.0,131.0,12.0,7.5,289.5,5.5,0,0,32.0,143.0,28.0,0
6.5,53.5,6.5,1,15.0,125.0,15.0,9.0,284.0,9.0,0,0,26.0,144.0,26.0,0
10.5,53.5,11.5,1,20.0,125.0,18.0,13.0,284.0,10.0,0,0,30.0,144.0,29.0,0
0.5,60.5,0.5,1,1.0,139.0,1.0,63.5,229.5,63.5,0,0,22.5,147.5,22.5,0
1.5,60.5,3.5,1,2.0,139.0,4.0,65.5,229.5,67.5,0,0,26.5,147.5,23.5,0
1.5,60.5,2.5,1,2.0,139.0,5.0,64.5,229.5,64.5,0,0,24.5,147.5,24.5,0
1.5,58.5,1.5,1,7.0,147.0,7.0,30.5,262.5,30.5,0,0,3.0,167.0,3.0,0
4.5,58.5,6.5,1,11.0,147.0,11.0,32.5,262.5,32.5,0,0,6.0,167.0,4.0,0
3.5,58.5,5.5,1,8.0,147.0,8.0,32.5,262.5,33.5,0,0,6.0,167.0,6.0,0
3.5,63.5,3.5,1,6.0,146.0,6.0,40.5,252.5,40.5,0,0,10.0,160.0,10.0,0
5.5,63.5,4.5,1,8.0,146.0,7.0,44.5,252.5,42.5,0,0,14.0,160.0,15.0,0
5.5,63.5,6.5,1,7.0,146.0,9.0,45.5,252.5,45.5,0,0,11.0,160.0,12.0,0
1.5,61.5,1.5,1,0.0,140.0,0.0,53.0,240.0,53.0,0,0,13.0,157.0,13.0,0
4.5,61.5,6.5,1,5.0,140.0,4.0,58.0,240.0,56.0,0,0,14.0,157.0,15.0,0
6.5,61.5,5.5,1,1.0,140.0,5.0,58.0,240.0,57.0,0,0,15.0,157.0,18.0,0
6.5,70.5,6.5,1,10.0,135.0,10.0,46.0,258.0,46.0,0,0,15.0,147.0,15.0,0
10.5,70.5,7.5,1,11.0,135.0,11.0,48.0,258.0,50.0,0,0,19.0,147.0,18.0,0
9.5,70.5,7.5,1,14.0,135.0,11.0,50.0,258.0,51.0,0,0,17.0,147.0,18.0,0
10.5,66.5,10.5,1,3.5,128.5,3.5,60.0,244.0,60.0,0,0,28.5,133.5,28.5,0
14.5,62.5,14.5,1,0.5,124.5,0.5,15.0,289.0,15.0,0,0,2.0,164.0,2.0,0
19.5,62.5,15.5,1,3.5,124.5,4.5,16.0,289.0,18.0,0,0,4.0,164.0,6.0,0
16.5,62.5,17.5,1,4.5,124.5,1.5,18.0,289.0,18.0,0,0,7.0,164.0,5.0,0
4.0,73.0,4.0,1,7.5,132.5,7.5,25.0,279.0,25.0,0,0,8.0,154.0,8.0,0
6.0,73.0,6.0,1,9.5,132.5,10.5,27.0,279.0,26.0,0,0,12.0,154.0,10.0,0
6.0,73.0,9.0,1,9.5,132.5,12.5,27.0,279.0,29.0,0,0,13.0,154.0,12.0,0
9.0,68.0,9.0,1,17.5,142.5,17.5,15.5,288.5,15.5,0,0,18.5,143.5,18.5,0
11.0,68.0,10.0,1,19.5,142.5,20.5,16.5,288.5,20.5,0,0,22.5,143.5,21.5,0
16.0,61.0,16.0,1,8.5,133.5,8.5,2.5,306.5,2.5,0,0,7.5,154.5,7.5,0
17.0,61.0,20.0,1,10.5,133.5,13.5,4.5,306.5,7.5,0,0,10.5,154.5,11.5,0
17.0,61.0,19.0,1,10.5,133.5,10.5,7.5,306.5,3.5,0,0,9.5,154.5,11.5,0
9.5,67.5,9.5,1,1.5,126.5,1.5,22.5,281.5,22.5,0,0,16.0,146.0,16.0,0
13.5,67.5,10.5,1,4.5,126.5,3.5,23.5,281.5,23.5,0,0,21.0,146.0,21.0,0
12.5,67.5,12.5,1,3.5,126.5,6.5,27.5,281.5,26.5,0,0,17.0,146.0,18.0,0
5.5,71.5,5.5,1,6.5,118.5,6.5,46.0,258.0,46.0,0,0,15.0,147.0,15.0,0
7.5,71.5,8.5,1,8.5,118.5,7.5,48.0,258.0,48.0,0,0,16.0,147.0,18.0,0
11.5,65.5,11.5,1,1.5,123.5,1.5,9.0,295.0,9.0,0,0,23.0,139.0,23.0,0
13.5,65.5,12.5,1,5.5,123.5,4.5,14.0,295.0,12.0,0,0,25.0,139.0,24.0,0
14.5,65.5,13.5,1,5.5,123.5,4.5,10.0,295.0,12.0,0,0,24.0,139.0,28.0,0
15.0,62.0,15.0,1,7.5,117.5,7.5,14.5,289.5,14.5,0,0,22.0,140.0,22.0,0
