0.5,41.5,0.5,1,0.0,120.0,0.0,69.0,226.0,69.0,0,1,10.0,172.0,10.0,1
5.5,41.5,2.5,1,2.0,120.0,1.0,70.0,226.0,72.0,0,1,11.0,172.0,11.0,1
2.0,40.0,2.0,1,9.0,129.0,9.0,60.0,235.0,60.0,0,1,5.5,167.5,5.5,1
5.0,40.0,5.0,1,11.0,129.0,13.0,61.0,235.0,63.0,0,1,7.5,167.5,6.5,1
6.0,40.0,4.0,1,13.0,129.0,13.0,65.0,235.0,61.0,0,1,10.5,167.5,7.5,1
2.0,40.0,2.0,1,9.0,129.0,9.0,60.0,235.0,60.0,0,1,5.5,167.5,5.5,1
6.0,40.0,4.0,1,12.0,129.0,10.0,62.0,235.0,61.0,0,1,6.5,167.5,7.5,1
3.0,40.0,6.0,1,13.0,129.0,12.0,61.0,235.0,65.0,0,1,7.5,167.5,10.5,1
0.5,42.5,0.5,1,2.5,117.5,2.5,4.0,299.0,4.0,0,1,9.5,171.5,9.5,1
5.5,42.5,4.5,1,4.5,117.5,3.5,9.0,299.0,6.0,0,1,10.5,171.5,13.5,1
4.5,42.5,5.5,1,4.5,117.5,6.5,7.0,299.0,8.0,0,1,12.5,171.5,10.5,1
7.0,49.0,7.0,1,0.0,120.0,0.0,27.5,267.5,27.5,0,1,3.5,165.5,3.5,1
9.0,49.0,9.0,1,2.0,120.0,1.0,29.5,267.5,29.5,0,1,4.5,165.5,8.5,1
9.0,49.0,12.0,1,5.0,120.0,2.0,32.5,267.5,28.5,0,1,5.5,165.5,5.5,1
4.0,46.0,4.0,1,4.5,124.5,4.5,49.5,245.5,49.5,0,1,0.5,162.5,0.5,1
6.0,46.0,6.0,1,6.5,124.5,8.5,51.5,245.5,51.5,0,1,3.5,162.5,1.5,1
3.5,45.5,3.5,1,5.0,125.0,5.0,14.5,280.5,14.5,0,1,4.5,166.5,4.5,1
8.5,45.5,8.5,1,7.0,125.0,9.0,19.5,280.5,17.5,0,1,5.5,166.5,5.5,1
4.5,45.5,6.5,1,9.0,125.0,8.0,15.5,280.5,17.5,0,1,7.5,166.5,7.5,1
8.0,50.0,8.0,1,2.5,122.5,2.5,37.5,257.5,37.5,0,1,9.0,153.0,9.0,1
9.0,50.0,9.0,1,3.5,122.5,6.5,42.5,257.5,39.5,0,1,11.0,153.0,11.0,1
10.0,50.0,10.0,1,4.5,122.5,5.5,42.5,257.5,39.5,0,1,12.0,153.0,12.0,1
1.0,43.0,1.0,1,5.0,125.0,5.0,31.0,264.0,31.0,0,1,8.5,170.5,8.5,1
6.0,43.0,6.0,1,10.0,125.0,6.0,32.0,264.0,32.0,0,1,13.5,170.5,9.5,1
6.0,43.0,3.0,1,10.0,125.0,8.0,36.0,264.0,36.0,0,1,9.5,170.5,13.5,1
0.5,41.5,0.5,1,7.5,127.5,7.5,46.0,249.0,46.0,0,1,15.0,147.0,15.0,1
4.5,41.5,2.5,1,9.5,127.5,8.5,48.0,249.0,50.0,0,1,18.0,147.0,19.0,1
1.5,42.5,1.5,1,5.0,115.0,5.0,4.5,230.5,4.5,0,1,8.0,161.0,8.0,1
4.5,42.5,5.5,1,9.0,115.0,6.0,7.5,230.5,6.5,0,1,11.0,161.0,13.0,1
